time,temperature,fan_status
10:46:52,26.7,0
10:46:58,26.7,0
10:47:04,26.7,0
10:47:10,26.7,0
10:47:17,26.7,0
10:47:23,26.7,0
10:47:29,26.7,0
10:47:35,26.7,0
10:47:41,26.7,0
10:47:47,26.7,0
10:47:53,26.7,0
10:47:59,26.7,0
10:48:05,26.7,0
10:48:11,26.7,0
10:48:18,26.7,0
10:48:23,26.7,0
10:48:30,26.7,0
10:48:41,26.7,0
10:48:47,26.7,0
10:48:53,26.7,0
10:49:00,26.7,0
10:49:06,26.7,0
10:49:12,26.7,0
10:49:18,26.7,0
10:49:24,26.7,0
10:49:30,26.7,0
10:49:36,26.7,0
10:49:43,26.7,0
10:49:49,26.7,0
10:49:56,26.7,0
10:50:02,26.7,0
10:50:09,26.7,0
10:50:16,26.7,0
10:50:33,26.7,0
10:50:39,26.7,0
10:50:45,26.7,0
10:50:51,26.7,0
10:50:57,26.7,0
10:51:04,26.7,0
10:51:10,26.7,0
10:51:16,26.7,0
10:51:22,26.7,0
10:51:28,26.7,0
10:51:34,26.7,0
10:51:41,26.7,0
10:51:48,26.7,0
10:51:54,26.7,0
10:52:00,26.7,0
10:52:06,26.7,0
10:52:12,26.7,0
10:52:24,26.7,0
10:52:30,26.7,0
10:52:36,26.7,0
10:52:42,26.7,0
10:52:48,26.7,0
10:52:55,26.7,0
10:53:01,26.7,0
10:53:07,26.7,0
10:53:13,26.7,0
10:53:19,26.7,0
10:53:25,26.7,0
10:53:32,26.7,0
10:53:38,26.7,0
10:53:44,26.7,0
10:53:50,26.7,0
10:53:56,26.7,0
10:54:02,26.7,0
10:54:08,26.7,0
10:54:14,26.7,0
10:54:26,26.7,0
10:54:34,26.7,0
10:54:42,26.7,0
10:54:48,26.7,0
10:55:05,26.7,0
10:55:32,26.7,0
10:55:38,26.7,0
10:55:44,26.7,0
10:55:50,26.7,0
10:55:56,26.7,0
10:56:02,26.7,0
10:56:08,26.7,0
10:56:14,26.7,0
10:56:21,26.7,0
10:56:27,26.7,0
10:56:33,26.7,0
10:56:39,26.7,0
10:56:45,26.7,0
10:56:51,26.7,0
10:56:57,26.7,0
10:57:03,26.7,0
10:57:09,26.7,0
10:57:15,26.7,0
10:57:22,26.7,0
10:57:28,26.7,0
10:57:39,26.7,0
10:57:45,26.7,0
10:57:52,26.7,0
10:57:59,26.7,0
10:58:05,26.7,0
10:58:11,26.7,0
10:58:17,26.7,0
10:58:29,26.7,0
10:58:35,26.7,0
10:58:41,26.7,0
10:58:52,26.7,0
10:58:59,26.8,0
10:59:05,26.8,0
10:59:11,26.8,0
10:59:18,26.8,0
10:59:24,26.8,0
10:59:30,26.8,0
10:59:41,26.9,0
10:59:52,26.9,0
10:59:58,27.0,0
11:00:04,26.7,0
11:00:10,26.7,0
11:00:16,26.7,0
11:00:23,26.8,0
11:00:29,26.8,0
11:00:35,26.9,0
11:00:41,26.9,0
11:00:47,27.0,0
11:00:53,27.0,0
11:01:04,27.1,0
11:01:10,27.1,0
11:01:16,26.7,0
11:01:22,26.8,0
11:01:28,26.9,0
11:01:34,27.0,0
11:01:40,27.1,0
11:01:46,27.1,0
11:01:52,27.1,0
11:02:00,27.1,0
11:02:06,27.1,0
11:02:12,27.1,0
11:02:23,27.1,0
11:02:29,27.1,0
11:02:36,27.1,0
11:02:42,27.1,0
11:02:48,27.1,0
11:02:54,27.1,0
11:03:00,27.1,0
11:03:06,27.1,0
11:03:12,27.1,0
11:03:18,27.1,0
11:03:24,27.1,0
11:03:30,27.1,0
11:03:36,27.1,0
11:03:42,27.1,0
11:03:48,27.1,0
11:03:55,27.1,0
11:04:01,27.1,0
11:04:07,27.1,0
11:04:13,27.1,0
11:04:22,27.1,0
11:04:28,27.1,0
11:04:39,27.1,0
11:04:45,27.1,0
11:04:51,26.8,0
11:04:57,26.9,0
11:05:04,27.0,0
11:05:10,27.1,0
11:05:16,27.1,0
11:05:22,27.1,0
11:05:28,27.1,0
11:05:34,27.1,0
11:05:40,27.1,0
11:05:47,27.1,0
11:05:58,27.1,0
11:06:04,27.1,0
11:06:10,27.1,0
11:06:16,27.1,0
11:06:23,27.1,0
11:06:29,27.1,0
11:06:35,27.1,0
11:06:42,27.1,0
11:06:48,27.1,0
11:06:54,27.1,0
11:07:00,27.1,0
11:07:06,27.1,0
11:07:13,27.1,0
11:07:19,27.1,0
11:07:25,27.1,0
11:07:31,27.1,0
11:07:37,27.1,0
11:07:43,27.1,0
11:07:49,27.1,0
11:07:55,27.1,0
11:08:07,27.1,0
11:08:14,27.1,0
11:08:20,27.1,0
11:08:26,27.1,0
11:08:32,27.1,0
11:08:38,27.1,0
11:08:44,27.1,0
11:08:50,27.1,0
11:08:56,27.1,0
11:09:18,27.1,0
11:09:25,27.1,0
11:09:31,27.1,0
11:09:37,27.1,0
11:09:43,27.1,0
11:09:49,27.1,0
11:09:55,27.1,0
11:10:06,27.1,0
11:10:13,27.1,0
11:10:19,27.1,0
11:10:25,27.1,0
11:10:31,27.1,0
11:10:37,27.1,0
11:10:48,27.1,0
11:10:54,27.1,0
11:11:00,27.1,0
11:11:07,27.1,0
11:11:13,27.1,0
11:11:19,27.1,0
11:11:41,27.1,0
11:11:47,27.1,0
11:11:53,27.1,0
11:12:05,27.1,0
11:12:11,27.1,0
11:12:17,27.1,0
11:12:24,27.1,0
11:12:30,27.1,0
11:12:41,27.1,0
11:12:48,27.1,0
11:12:54,27.1,0
11:13:00,27.1,0
11:13:07,27.1,0
11:13:13,27.1,0
11:13:20,27.1,0
11:13:26,27.1,0
11:13:32,27.1,0
11:13:38,27.1,0
11:13:45,27.1,0
11:13:51,27.1,0
11:13:57,27.1,0
11:14:14,27.1,0
11:14:26,27.1,0
11:14:32,27.1,0
11:14:38,27.1,0
11:14:44,27.1,0
11:14:50,27.1,0
11:14:56,27.1,0
11:15:02,27.1,0
11:15:08,27.1,0
11:15:15,27.1,0
11:15:21,27.1,0
11:15:27,27.1,0
11:15:33,27.1,0
11:15:39,27.1,0
11:15:46,27.1,0
11:15:52,27.1,0
11:15:58,27.1,0
11:16:04,27.1,0
11:16:10,27.1,0
11:16:16,27.1,0
11:16:23,27.1,0
11:16:29,27.1,0
11:16:35,27.1,0
11:16:41,27.1,0
11:16:47,27.1,0
11:16:53,27.1,0
11:17:00,27.1,0
11:17:06,27.1,0
11:17:12,27.1,0
11:17:18,27.1,0
11:17:24,27.1,0
11:17:30,27.1,0
11:17:36,27.1,0
11:17:42,27.1,0
11:17:49,27.1,0
11:17:55,27.1,0
11:18:01,27.1,0
11:18:07,27.1,0
11:18:13,27.1,0
11:18:24,27.1,0
11:18:36,27.1,0
11:18:42,27.0,0
11:18:48,26.7,0
11:18:54,26.8,0
11:19:05,27.0,0
11:19:17,26.7,0
11:19:23,26.9,0
11:19:29,27.0,0
11:19:35,27.1,0
11:19:41,27.1,0
11:19:47,27.1,0
11:19:54,27.1,0
11:20:05,27.1,0
11:20:11,27.1,0
11:20:17,26.9,0
11:20:23,27.0,0
11:20:29,27.0,0
11:20:36,27.1,0
11:20:42,27.1,0
11:20:48,27.1,0
11:20:54,27.1,0
11:21:00,27.1,0
11:21:07,27.1,0
11:21:13,27.1,0
11:21:19,27.1,0
11:21:25,27.1,0
11:21:31,27.1,0
11:21:38,27.1,0
11:21:45,27.1,0
11:21:51,27.1,0
11:21:57,27.1,0
11:22:03,27.1,0
11:22:16,27.1,0
11:22:32,27.1,0
11:22:38,26.8,0
11:22:44,26.7,0
11:22:50,26.7,0
11:22:57,26.7,0
11:23:03,26.8,0
11:23:09,26.9,0
11:23:16,26.9,0
11:23:22,27.0,0
11:23:28,27.0,0
11:23:35,27.0,0
11:23:41,27.0,0
11:23:47,27.0,0
11:23:54,27.1,0
11:24:00,27.1,0
11:24:11,27.1,0
11:24:17,27.1,0
11:24:23,26.7,0
11:24:29,26.8,0
11:24:36,26.9,0
11:24:42,27.0,0
11:24:48,27.0,0
11:24:54,27.1,0
11:25:08,27.1,0
11:25:14,27.1,0
11:25:21,26.7,0
11:25:27,26.7,0
11:25:33,26.8,0
11:25:40,27.0,0
11:25:46,27.1,0
11:25:52,27.1,0
11:25:58,27.1,0
11:26:05,27.1,0
11:26:17,27.1,0
11:26:23,27.1,0
11:26:30,27.1,0
11:26:36,27.1,0
11:26:42,27.1,0
11:26:48,27.1,0
11:26:54,27.1,0
11:27:00,27.1,0
11:27:06,27.1,0
11:27:12,27.1,0
11:27:19,27.1,0
11:27:25,27.1,0
11:27:31,27.1,0
11:27:37,27.1,0
11:27:43,27.1,0
11:27:49,27.1,0
11:27:55,27.1,0
11:28:02,27.1,0
11:28:08,27.1,0
11:28:14,27.1,0
11:28:20,27.1,0
11:28:26,27.1,0
11:28:32,27.1,0
11:28:38,27.1,0
11:28:44,27.1,0
11:28:51,27.1,0
11:28:57,27.1,0
11:29:03,27.1,0
11:29:09,27.1,0
11:29:15,27.1,0
11:29:21,27.1,0
11:29:32,27.1,0
11:29:38,27.1,0
11:29:44,27.1,0
11:29:50,27.1,0
11:29:56,27.1,0
11:30:02,27.1,0
11:30:08,27.1,0
11:30:20,27.1,0
11:30:26,27.1,0
11:30:37,27.1,0
11:30:43,27.1,0
11:30:55,27.1,0
11:31:01,27.1,0
11:31:07,27.1,0
11:31:13,27.1,0
11:31:19,27.1,0
11:31:25,27.1,0
11:31:58,27.1,0
11:32:15,27.1,0
11:32:26,27.1,0
11:32:33,27.1,0
11:32:39,27.1,0
11:32:45,27.1,0
11:32:51,27.1,0
11:32:57,27.1,0
11:33:03,27.1,0
11:33:09,27.1,0
11:33:15,27.1,0
11:33:22,27.1,0
11:33:28,27.1,0
11:33:34,27.1,0
11:33:40,27.1,0
11:33:46,27.1,0
11:33:52,27.1,0
11:33:58,27.1,0
11:34:04,27.1,0
11:34:10,27.1,0
11:34:22,27.1,0
11:34:28,27.1,0
11:34:34,27.1,0
11:34:40,27.1,0
11:34:46,27.1,0
11:34:52,27.1,0
11:34:58,27.1,0
11:35:04,27.1,0
11:35:21,27.1,0
11:35:27,27.1,0
11:35:33,27.1,0
11:35:39,27.1,0
11:35:45,27.1,0
11:35:52,27.1,0
11:35:58,27.1,0
11:36:04,27.1,0
11:36:10,27.1,0
11:36:17,27.1,0
11:36:23,27.1,0
11:36:29,27.1,0
11:36:35,27.1,0
11:36:41,27.1,0
11:36:47,27.1,0
11:36:53,27.1,0
11:36:59,27.1,0
11:37:06,27.1,0
11:37:12,27.1,0
11:37:18,27.1,0
11:37:24,27.1,0
11:37:30,27.1,0
11:37:36,27.1,0
11:37:42,27.1,0
11:37:49,27.1,0
11:37:56,27.1,0
11:38:02,27.1,0
11:38:08,27.1,0
11:38:14,27.1,0
11:38:20,27.1,0
11:38:26,27.1,0
11:38:32,27.1,0
11:38:38,27.1,0
11:38:44,27.1,0
11:38:50,27.1,0
11:38:56,27.1,0
11:39:03,27.1,0
11:39:09,27.1,0
11:39:15,27.1,0
11:39:22,27.1,0
11:39:28,27.1,0
11:39:34,27.1,0
11:39:40,27.1,0
11:39:52,27.1,0
11:39:58,27.1,0
11:40:04,27.1,0
11:40:10,27.1,0
11:40:16,27.1,0
11:40:22,27.1,0
11:40:28,27.1,0
11:40:34,27.1,0
11:40:40,27.1,0
11:40:46,27.1,0
11:40:58,27.1,0
11:41:04,27.1,0
11:41:10,27.1,0
11:41:17,27.1,0
11:41:23,27.1,0
11:41:29,27.1,0
11:41:35,27.1,0
11:41:41,27.1,0
11:41:47,27.1,0
11:41:54,27.1,0
11:42:00,27.1,0
11:42:06,27.1,0
11:42:12,27.1,0
11:42:18,27.1,0
11:42:29,27.1,0
11:42:41,27.1,0
11:42:47,27.1,0
11:42:58,27.1,0
11:43:04,27.1,0
11:43:11,27.1,0
11:43:17,27.1,0
11:43:23,27.1,0
11:43:35,27.1,0
11:43:41,27.1,0
11:43:48,27.1,0
11:43:54,27.1,0
11:44:01,27.1,0
11:44:07,27.1,0
11:44:13,27.1,0
11:44:20,27.1,0
11:44:36,27.1,0
11:44:42,27.1,0
11:44:49,27.0,0
11:45:00,27.1,0
11:45:06,27.1,0
11:45:12,27.1,0
11:45:18,27.1,0
11:45:24,27.1,0
11:45:30,27.1,0
11:45:36,27.1,0
11:45:43,27.1,0
11:45:49,27.1,0
11:45:55,27.1,0
11:46:01,27.1,0
11:46:07,27.1,0
11:46:19,27.1,0
11:46:25,27.1,0
11:46:31,27.1,0
11:46:42,27.1,0
11:46:48,27.1,0
11:46:54,27.1,0
11:47:01,27.1,0
11:47:07,27.1,0
11:47:13,27.1,0
11:47:19,27.1,0
11:47:25,27.1,0
11:47:32,27.1,0
11:47:38,27.1,0
11:47:44,27.1,0
11:47:50,27.1,0
11:47:56,27.1,0
11:48:03,27.1,0
11:48:09,27.1,0
11:48:15,27.1,0
11:48:21,27.1,0
11:48:27,27.1,0
11:48:33,27.1,0
11:48:39,27.1,0
11:48:45,27.1,0
11:48:51,27.1,0
11:48:57,27.1,0
11:49:03,27.1,0
11:49:10,27.1,0
11:49:16,27.1,0
11:49:22,27.1,0
11:49:28,27.1,0
11:49:39,27.1,0
11:49:51,27.1,0
11:49:57,27.1,0
11:50:03,27.1,0
11:50:14,27.1,0
11:50:20,27.1,0
11:50:26,27.1,0
11:50:33,27.1,0
11:50:39,27.1,0
11:50:45,27.1,0
11:50:51,27.1,0
11:50:57,27.0,0
11:51:03,27.0,0
11:51:09,26.9,0
11:51:15,26.9,0
11:51:22,26.9,0
11:51:28,26.9,0
11:51:34,26.8,0
11:51:40,26.8,0
11:51:52,26.9,0
11:51:58,27.0,0
11:52:04,27.0,0
11:52:10,27.0,0
11:52:16,27.0,0
11:52:28,27.0,0
11:52:34,27.1,0
11:52:45,27.1,0
11:52:51,27.1,0
11:52:58,27.0,0
11:53:09,26.9,0
11:53:15,27.0,0
11:53:21,27.0,0
11:53:33,26.9,0
11:53:39,27.0,0
11:53:45,27.0,0
11:53:51,26.9,0
11:53:57,27.0,0
11:54:03,27.0,0
11:54:09,27.0,0
11:54:15,26.9,0
11:54:27,27.0,0
11:54:33,27.1,0
11:54:39,27.1,0
11:54:46,27.1,0
11:54:57,27.1,0
11:55:08,27.1,0
11:55:14,27.1,0
11:55:21,27.1,0
11:55:32,27.1,0
11:55:38,27.1,0
11:55:44,27.1,0
11:55:50,27.1,0
11:55:57,27.1,0
11:56:03,27.1,0
11:56:20,27.1,0
11:56:26,27.1,0
11:56:37,27.1,0
11:56:49,27.1,0
11:56:55,27.1,0
11:57:01,27.1,0
11:57:07,27.1,0
11:57:13,27.1,0
11:57:19,27.1,0
11:57:25,27.1,0
11:57:42,27.1,0
11:57:48,27.1,0
11:58:01,27.1,0
11:58:07,27.1,0
11:58:18,27.1,0
11:58:24,27.1,0
11:58:31,27.1,0
11:58:37,27.1,0
11:58:43,27.1,0
11:58:49,27.1,0
11:58:55,27.1,0
11:59:01,27.1,0
11:59:07,27.1,0
11:59:13,27.1,0
11:59:19,27.1,0
11:59:25,27.1,0
11:59:31,27.1,0
11:59:37,27.1,0
11:59:43,27.1,0
11:59:55,27.1,0
12:00:01,27.1,0
12:00:14,27.1,0
12:00:20,27.1,0
12:00:32,26.9,0
12:00:38,27.0,0
12:00:44,27.0,0
12:00:50,27.1,0
12:00:57,27.1,0
12:01:03,27.1,0
12:01:09,27.1,0
12:01:15,27.1,0
12:01:21,27.1,0
12:01:27,27.1,0
12:01:33,27.1,0
12:01:50,27.1,0
12:01:56,27.1,0
12:02:18,27.1,0
12:02:24,27.1,0
12:02:30,27.1,0
12:02:36,27.1,0
12:02:42,27.1,0
12:02:48,27.1,0
12:02:54,27.1,0
12:03:00,27.1,0
12:03:06,27.1,0
12:03:12,27.1,0
12:03:18,27.1,0
12:03:24,27.1,0
12:03:30,27.1,0
12:03:36,27.1,0
12:03:43,27.1,0
12:03:49,27.1,0
12:03:55,27.1,0
12:04:06,27.1,0
12:04:13,27.1,0
12:04:19,27.1,0
12:04:25,27.1,0
12:04:31,27.1,0
12:04:37,27.1,0
12:04:43,27.1,0
12:05:00,27.1,0
12:05:11,27.1,0
12:05:17,27.1,0
12:05:23,27.1,0
12:05:29,27.1,0
12:05:35,27.1,0
12:05:52,27.1,0
12:06:03,27.1,0
12:06:09,27.1,0
12:06:16,27.1,0
12:06:22,27.1,0
12:06:28,27.1,0
12:06:34,27.1,0
12:06:40,27.1,0
12:06:46,27.1,0
12:06:52,27.1,0
12:06:58,27.1,0
12:07:10,27.1,0
12:07:16,27.1,0
12:07:22,27.1,0
12:07:28,27.1,0
12:07:34,27.1,0
12:07:40,27.1,0
12:07:46,27.1,0
12:07:52,27.1,0
12:07:58,27.1,0
12:08:04,27.1,0
12:08:10,27.1,0
12:08:17,27.1,0
12:08:23,27.1,0
12:08:29,27.1,0
12:08:35,27.1,0
12:08:41,27.1,0
12:08:47,27.1,0
12:08:53,27.1,0
12:08:59,27.1,0
12:09:05,27.1,0
12:09:11,27.1,0
12:09:17,27.1,0
12:09:23,27.1,0
12:09:30,27.1,0
12:09:36,27.1,0
12:09:42,27.1,0
12:09:48,27.1,0
12:09:54,27.1,0
12:10:00,27.1,0
12:10:06,27.1,0
12:10:12,27.1,0
12:10:18,27.1,0
12:10:25,27.1,0
12:10:31,27.1,0
12:10:37,27.1,0
12:10:43,27.1,0
12:10:49,27.1,0
12:10:55,27.1,0
12:11:01,27.1,0
12:11:07,27.1,0
12:11:13,27.1,0
12:11:19,27.1,0
12:11:25,27.1,0
12:11:36,27.1,0
12:11:48,27.1,0
12:11:54,27.1,0
12:12:00,27.1,0
12:12:06,27.1,0
12:12:12,27.1,0
12:12:18,27.1,0
12:12:35,27.1,0
12:12:41,27.1,0
12:12:58,27.1,0
12:13:04,27.1,0
12:13:10,27.1,0
12:13:16,27.1,0
12:13:23,27.1,0
12:13:29,27.1,0
12:13:35,27.1,0
12:13:41,27.1,0
12:13:47,27.1,0
12:13:53,27.1,0
12:13:59,27.1,0
12:14:06,27.1,0
12:14:12,27.1,0
12:14:18,27.1,0
12:14:35,27.1,0
12:14:41,27.1,0
12:14:48,27.1,0
12:14:54,27.1,0
12:15:00,27.1,0
12:15:06,27.1,0
12:15:12,27.1,0
12:15:18,27.1,0
12:15:24,27.1,0
12:15:30,27.1,0
12:15:36,27.1,0
12:15:42,27.1,0
12:15:49,27.1,0
12:15:55,27.1,0
12:16:01,27.1,0
12:16:07,27.1,0
12:16:13,27.1,0
12:16:19,27.1,0
12:16:31,27.1,0
12:16:37,27.1,0
12:16:43,27.1,0
12:17:00,27.1,0
12:17:07,27.1,0
12:17:13,27.1,0
12:17:19,27.1,0
12:17:26,27.1,0
12:17:32,27.1,0
12:17:38,27.1,0
12:17:45,27.1,0
12:17:51,27.1,0
12:17:57,27.1,0
12:18:03,27.1,0
12:18:30,27.1,0
12:18:37,27.1,0
12:18:43,27.1,0
12:18:51,27.1,0
12:18:57,27.1,0
12:19:03,27.1,0
12:19:14,27.1,0
12:19:25,27.1,0
12:19:42,27.1,0
12:19:48,27.1,0
12:19:54,27.1,0
12:20:00,27.1,0
12:20:07,27.1,0
12:20:13,27.1,0
12:20:19,27.1,0
12:20:25,27.1,0
12:20:31,27.1,0
12:20:37,27.1,0
12:20:43,27.1,0
12:20:49,27.1,0
12:20:55,27.1,0
12:21:02,27.1,0
12:21:08,27.1,0
12:21:14,27.1,0
12:21:20,27.1,0
12:21:26,27.1,0
12:21:32,27.1,0
12:21:39,27.1,0
12:21:45,27.1,0
12:21:51,27.1,0
12:21:57,27.1,0
12:22:03,27.1,0
12:22:09,27.1,0
12:22:15,27.1,0
12:22:21,27.1,0
12:22:27,27.1,0
12:22:34,27.1,0
12:22:40,27.1,0
12:22:46,27.1,0
12:22:52,27.1,0
12:23:03,27.1,0
12:23:09,27.1,0
12:23:16,27.1,0
12:23:27,27.1,0
12:23:33,27.1,0
12:23:44,27.1,0
12:23:50,27.1,0
12:23:57,27.1,0
12:24:03,27.1,0
12:24:09,27.1,0
12:24:15,27.1,0
12:24:22,27.1,0
12:24:28,27.1,0
12:24:34,27.1,0
12:24:40,27.1,0
12:24:46,27.1,0
12:24:52,27.1,0
12:24:58,27.1,0
12:25:04,27.1,0
12:25:10,27.1,0
12:25:16,27.1,0
12:25:22,27.1,0
12:25:28,27.1,0
12:25:34,27.1,0
12:25:40,27.1,0
12:25:46,27.1,0
12:25:52,27.1,0
12:26:04,27.1,0
12:26:10,27.1,0
12:26:16,27.1,0
12:26:23,27.1,0
12:26:29,27.1,0
12:26:35,27.1,0
12:26:41,27.1,0
12:26:53,27.1,0
12:26:59,27.1,0
12:27:05,27.1,0
12:27:11,27.1,0
12:27:17,27.1,0
12:27:24,27.1,0
12:27:30,27.1,0
12:27:36,27.1,0
12:27:42,27.1,0
12:27:48,27.1,0
12:27:54,27.1,0
12:28:06,27.1,0
12:28:12,27.1,0
12:28:18,27.1,0
12:28:24,27.1,0
12:28:30,27.1,0
12:28:36,27.1,0
12:28:42,27.1,0
12:28:48,27.1,0
12:28:59,27.1,0
12:29:05,27.1,0
12:29:11,27.1,0
12:29:18,27.1,0
12:29:24,27.1,0
12:29:30,27.1,0
12:29:41,27.1,0
12:29:47,27.1,0
12:29:53,27.1,0
12:29:59,27.1,0
12:30:05,27.1,0
12:30:11,27.1,0
12:30:17,27.1,0
12:30:29,27.1,0
12:30:35,27.1,0
12:30:41,27.1,0
12:30:47,27.1,0
12:30:53,27.1,0
12:30:59,27.1,0
12:31:05,27.1,0
12:31:11,27.1,0
12:31:18,27.1,0
12:31:24,27.1,0
12:31:30,27.1,0
12:31:36,27.1,0
12:31:42,27.1,0
12:31:54,27.1,0
12:32:01,27.1,0
12:32:07,27.1,0
12:32:13,27.1,0
12:32:19,27.1,0
12:32:25,27.1,0
12:32:36,27.1,0
12:32:42,27.1,0
12:32:49,27.1,0
12:32:55,27.1,0
12:33:01,27.1,0
12:33:07,27.1,0
12:33:13,27.1,0
12:33:24,27.1,0
12:33:30,27.1,0
12:33:36,27.1,0
12:33:42,27.1,0
12:33:49,27.1,0
12:33:55,27.1,0
12:34:01,27.1,0
12:34:07,27.1,0
12:34:13,27.1,0
12:34:19,27.1,0
12:34:31,27.1,0
12:34:37,27.1,0
12:34:43,27.1,0
12:34:49,27.1,0
12:34:55,27.1,0
12:35:01,27.1,0
12:35:07,27.1,0
12:35:14,27.1,0
12:35:21,27.1,0
12:35:27,27.1,0
12:35:33,27.1,0
12:35:39,27.1,0
12:35:45,27.1,0
12:35:52,27.1,0
12:35:58,27.1,0
12:36:04,27.1,0
12:36:10,27.1,0
12:36:16,27.1,0
12:36:22,27.1,0
12:36:28,27.1,0
12:36:34,27.1,0
12:36:40,27.1,0
12:36:46,27.1,0
12:36:53,27.1,0
12:36:59,27.1,0
12:37:06,27.1,0
12:37:12,27.1,0
12:37:18,27.1,0
12:37:24,27.1,0
12:37:30,27.1,0
12:37:36,27.1,0
12:37:42,27.1,0
12:37:48,27.1,0
12:37:54,27.1,0
12:38:00,27.1,0
12:38:06,27.1,0
12:38:12,27.1,0
12:38:19,27.1,0
12:38:25,27.1,0
12:38:31,27.1,0
12:38:37,27.1,0
12:38:43,27.1,0
12:38:55,27.1,0
12:39:12,27.1,0
12:39:18,27.1,0
12:39:24,27.1,0
12:39:30,27.1,0
12:39:36,27.1,0
12:39:42,27.1,0
12:39:48,27.1,0
12:39:55,27.1,0
12:40:01,27.1,0
12:40:12,27.1,0
12:40:18,27.1,0
12:40:24,27.1,0
12:40:30,27.1,0
12:40:47,27.1,0
12:40:53,27.1,0
12:41:00,27.1,0
12:41:06,27.1,0
12:41:12,27.1,0
12:41:18,27.1,0
12:41:24,27.1,0
12:41:31,27.1,0
12:41:37,27.1,0
12:41:43,27.1,0
12:41:49,27.1,0
12:41:55,27.1,0
12:42:01,27.1,0
12:42:07,27.1,0
12:42:13,27.1,0
12:42:19,27.1,0
12:42:25,27.1,0
12:42:31,27.1,0
12:42:37,27.1,0
12:42:43,27.1,0
12:42:50,27.1,0
12:42:56,27.1,0
12:43:02,27.1,0
12:43:08,27.1,0
12:43:14,27.1,0
12:43:20,27.1,0
12:43:26,27.1,0
12:43:32,27.1,0
12:43:38,27.1,0
12:43:44,27.1,0
12:43:51,27.1,0
12:43:57,27.1,0
12:44:03,27.1,0
12:44:09,27.1,0
12:44:15,27.1,0
12:44:27,27.1,0
12:44:36,27.1,0
12:44:42,27.1,0
12:44:50,27.1,0
12:44:56,27.1,0
12:45:02,27.1,0
12:45:09,27.1,0
12:45:15,27.1,0
12:45:27,27.1,0
12:45:33,27.1,0
12:45:45,27.1,0
12:45:56,27.1,0
12:46:02,27.1,0
12:46:08,27.1,0
12:46:14,27.1,0
12:46:36,27.1,0
12:46:42,27.1,0
12:46:49,27.1,0
12:46:56,27.1,0
12:47:02,27.1,0
12:47:08,27.1,0
12:47:14,27.1,0
12:47:21,27.1,0
12:47:27,27.1,0
12:47:33,27.1,0
12:47:39,27.1,0
12:47:45,27.1,0
12:47:51,27.1,0
12:47:57,27.1,0
12:48:03,27.1,0
12:48:09,27.1,0
12:48:15,27.1,0
12:48:21,27.1,0
12:48:27,27.1,0
12:48:44,27.1,0
12:48:50,27.1,0
12:48:56,27.1,0
12:49:02,27.1,0
12:49:09,27.1,0
12:49:27,27.1,0
12:49:33,27.1,0
12:49:40,27.1,0
12:49:46,27.1,0
12:49:52,27.1,0
12:49:58,27.1,0
12:50:04,27.1,0
12:50:10,27.1,0
12:50:16,27.1,0
12:50:22,27.1,0
12:50:28,27.1,0
12:50:35,27.1,0
12:51:02,27.1,0
12:51:08,27.1,0
12:51:14,27.1,0
12:51:20,27.1,0
12:51:26,27.1,0
12:51:32,27.1,0
12:51:39,27.1,0
12:51:45,27.1,0
12:51:51,27.1,0
12:51:57,27.1,0
12:52:04,27.1,0
12:52:10,27.1,0
12:52:16,27.1,0
12:52:27,27.1,0
12:52:33,27.1,0
12:52:39,27.1,0
12:52:45,27.1,0
12:52:51,27.1,0
12:52:57,27.1,0
12:53:03,27.1,0
12:53:09,27.1,0
12:53:15,27.1,0
12:53:22,27.1,0
12:53:28,27.1,0
12:53:39,27.1,0
12:53:45,27.1,0
12:53:57,27.1,0
12:54:04,27.1,0
12:54:15,27.1,0
12:54:27,27.1,0
12:54:33,27.1,0
12:54:39,27.1,0
12:54:45,27.1,0
12:54:51,27.1,0
12:54:57,27.1,0
12:55:03,27.1,0
12:55:09,27.1,0
12:55:16,27.1,0
12:55:22,27.1,0
12:55:28,27.1,0
12:55:34,27.1,0
12:55:45,27.1,0
12:55:51,27.1,0
12:55:58,27.1,0
12:56:04,27.1,0
12:56:10,27.1,0
12:56:16,27.1,0
12:56:22,27.1,0
12:56:34,27.1,0
12:56:40,27.1,0
12:56:46,27.1,0
12:56:52,27.1,0
12:56:58,27.1,0
12:57:10,27.1,0
12:57:16,27.1,0
12:57:22,27.1,0
12:57:28,27.1,0
12:57:35,27.1,0
12:57:41,27.1,0
12:57:47,27.1,0
12:57:53,27.1,0
12:57:59,27.1,0
12:58:11,27.1,0
12:58:17,27.1,0
12:58:23,27.1,0
12:58:29,27.1,0
12:58:36,27.1,0
12:58:42,27.1,0
12:58:59,27.1,0
12:59:05,27.1,0
12:59:11,27.1,0
12:59:17,27.1,0
12:59:24,27.1,0
12:59:30,27.1,0
12:59:36,27.1,0
12:59:42,27.1,0
12:59:49,27.1,0
12:59:55,27.1,0
13:00:01,27.1,0
13:00:07,27.1,0
13:00:13,27.1,0
13:00:19,27.1,0
13:00:26,27.1,0
13:00:37,27.1,0
13:00:43,27.1,0
13:00:49,27.1,0
13:00:55,27.1,0
13:01:01,27.1,0
13:01:07,27.1,0
13:01:13,27.1,0
13:01:19,27.1,0
13:01:25,27.1,0
13:01:36,27.1,0
13:01:42,27.1,0
